transcript_ID,wyo_leaf_R500_10_417_S65,wyo_leaf_R500_10_419_S66,wyo_leaf_R500_12_505_S68,wyo_leaf_R500_12_509_S67,wyo_leaf_R500_2_50_S9,wyo_leaf_R500_2_73_S10,wyo_leaf_R500_4_137_S11,wyo_leaf_R500_4_172_S12,wyo_leaf_R500_5_193_S13,wyo_leaf_R500_5_210_S14,wyo_leaf_R500_7_281_S15,wyo_leaf_R500_7_297_S16
BraA05g012990.3C,-0.6144642688144322,2.3127949037049498,2.0506117178327887,3.3852608530281407,3.410887295750425,2.208669827183439,1.2232587563054855,3.0247170730438264,1.3739876863681255,1.3846123592750341,0.2526732068041944,1.773491201822774
BraA05g013030.3C,2.0032968865367584,3.0046726083426183,2.742489422470457,2.375875738906785,3.507102611009728,2.002218949716013,4.1972635477725415,2.468323724519441,-1.7959373150741866,2.462614871276307,3.621907016469913,1.4109211224380656
BraA05g013040.3C,2.0032968865367584,0.93428328045122,2.742489422470457,2.6807303204352055,2.01233791926015,2.002218949716013,2.1163435523889738,2.2877514788776203,1.9045024030669055,1.9151270759738137,2.3681504242241305,2.0629978190177587
BraA05g013060.3C,-1.4561347321005387,2.9925789927705058,3.39456611905015,3.458337899098758,2.863583786271966,3.5852076825554478,-1.5840961657521186,2.3386325050387042,2.5963801656958294,2.462614882253014,4.025262710701122,-1.3964337996195384
BraA05g013090.3C,2.4507558635079794,2.3127949037049498,1.8096036183289939,1.7478445162937428,2.253346018763945,0.6237073264622831,1.8753354528851787,-1.6191391167308984,2.727624640982826,2.302150199083061,3.9531129249452865,2.9958836231592216
BraA05g013100.3C,5.0516599080981575,4.713448429221667,4.857966639890393,4.195303493264964,4.976562453012787,4.870824881010028,4.713211190110472,5.156154575831836,5.357174874598233,5.442630547741758,4.025262710701122,5.074095907293152
BraA05g013150.3C,2.0032968865367584,2.3127949037049498,1.520097001134009,1.4583378990987577,0.13786880134400897,2.002218949716013,0.7378319291352438,1.1882158053267056,-0.21097481435303053,2.1215779534412404,1.8376357075253507,1.773491201822774
BraA05g013200.3C,2.4687385652746117,2.9172195567754127,2.9575307231562333,2.954951364826012,2.510499645675993,3.070650592062778,2.5229254330003976,2.7949206254050987,2.121868671361526,2.1313550750527703,1.0312574799270464,2.09526027089249
BraA05g013240.3C,2.2443049860405533,3.8218085511928073,3.8420250960213713,4.478237456536463,3.5973004199813063,2.8253411876319334,4.088329176219377,3.425255002627555,3.5616146895438967,2.858543547607446,3.796993723028005,4.384925913905121
BraA05g013250.3C,4.765753559585721,3.566551495950733,3.7764367543937944,4.171055947018287,3.507102611009728,4.99146976790666,4.03061367836309,4.213750897433844,4.220980590989871,4.9424390344246865,3.877164071711988,3.647960319738915
BraA05g013270.3C,1.7137902693417735,0.93428328045122,2.257062595300215,1.4583378990987577,2.459796896231371,1.761210850212218,1.2232587563054855,2.9044228393261147,2.451990198369399,2.1215779534412404,1.4750656281406425,2.0629978190177587
BraA05g013290.3C,0.8657933627868234,1.78228018700617,1.520097001134009,0.6103409925438077,0.13786880134400897,0.6237073264622831,0.7378319291352438,1.550785884711414,-1.7959373150741866,-1.7853126421672783,1.8376357075253507,-1.3964337996195384
BraA05g013390.3C,2.0032968865367584,1.419710107621462,2.437634840942036,3.417695914601412,2.459796896231371,2.549706745018506,3.773455838865965,-0.03417661600974222,0.5259907798131757,3.50008957669497,4.5984480436459245,2.691029041630801
BraA05g013400.3C,0.12882776862061743,1.419710107621462,1.520097001134009,-0.12662460162239855,2.01233791926015,1.761210850212218,1.2232587563054855,2.6287883967126873,1.3739876863681255,1.0220422798903257,2.574601301691557,3.1271281564374744
BraA05g013430.3C,3.067427223956474,3.3672426877273263,2.742489422470457,3.5738151165186935,2.640369141873192,3.5112325972038705,3.545186851192848,3.9955707273843095,2.451990198369399,2.302150199083061,2.915638219526624,2.0629978190177587
BraA05g013500.3C,1.3512201899570653,2.8602826990074433,1.520097001134009,0.6103409925438077,0.8748343955102151,-0.11325826770392322,2.3227944298564003,0.7027889781564641,-1.7959373150741866,1.0220422798903257,1.4750656281406425,1.773491201822774
BraA05g013550.3C,2.65756410036378,3.1359171416208707,2.726133070866126,3.2599546123135625,4.044759396952528,3.2559755419617957,1.8753354528851787,2.2877514788776203,2.5223896504009993,2.462614871276307,2.915638219526624,2.691029041630801
BraA05g013640.3C,0.8657933627868234,0.19731768628501398,0.6721000945790588,1.9888526157975375,2.01233791926015,1.471704233017233,0.7378319291352438,1.550785884711414,1.0114176069834178,-0.20035014144612234,1.4750656281406425,1.773491201822774
BraA05g013650.3C,5.723774357914396,5.943272063678474,6.226688946256696,5.672117190130497,5.471769537897448,5.93840385211857,5.899719611512138,5.5407322200474916,6.004962584846118,5.822017671582333,5.9986275841976555,5.916449155664817
BraA05g013660.3C,3.6731482848444275,4.0386199402659555,3.304368310078572,4.016333352219644,3.818507470916058,3.9742045735464164,4.088329176219377,2.468323724519441,3.876488026897309,2.96957485999619,4.093975460785137,3.4615471955080337
BraA05g013720.3C,0.8657933627868234,-1.3876448144361422,-0.06486549958714702,0.6103409925438077,-1.4470936993771473,2.2393703298499124,1.5858288356901937,2.2877514788776203,-0.21097481435303053,1.6741189764700188,0.9896388009704006,1.773491201822774
BraA05g013740.3C,0.12882776862061743,2.5192457811723763,0.6721000945790588,1.0957678197140497,1.360261222680457,1.1091341536325248,1.2232587563054855,1.1882158053267056,0.5259907798131757,1.0220422798903257,0.2526732068041944,2.0629978190177587
BraA05g013790.3C,2.2443049860405533,3.1359171416208707,2.742489422470457,4.219150235219332,2.800833814066438,3.7936323279045956,3.460297953606335,3.9955707273843095,2.451990198369399,3.50008957669497,2.3681504242241305,2.9958836231592216
